2382.0,2.0,3.77,-25.03,0.0,278.74,0.0,12.0,178.04,5.57,-881.37,0.0
2381.0,2.0,3.82,-32.61,0.0,294.89,625000.0,12.0,182.4,5.55,-939.87,0.0
2382.0,2.0,3.77,-25.03,0.0,278.74,0.0,12.0,178.04,5.57,-881.37,0.02
2381.0,2.0,3.82,-32.61,0.0,294.89,625000.0,12.0,182.4,5.55,-939.87,0.02
2382.0,2.0,3.77,-25.03,0.0,278.74,0.0,12.0,178.04,5.57,-881.37,0.02
2383.0,2.0,3.7,-36.37,0.0,279.12,416666.72,12.0,160.72,5.48,-934.91,0.02
2384.0,2.0,3.76,-65.67,0.0,297.86,625000.0,12.0,183.08,5.47,-940.91,0.22
2385.0,2.0,3.56,-87.48,0.0,260.07,625000.0,12.0,171.36,5.84,-908.77,0.22
2386.0,2.0,3.77,-91.64,0.0,263.79,4.294967296E9,12.0,166.72,5.54,-832.86,0.51
2387.0,2.0,3.61,-80.62,0.0,249.83,4.294967296E9,12.0,179.49,5.44,-711.12,0.51
2388.0,2.0,3.61,-54.31,0.0,258.93,4.294967296E9,12.0,162.79,5.69,-885.64,0.73
2389.0,2.0,3.59,-35.12,0.0,243.53,416666.72,12.0,182.96,5.1,-585.18,0.98
2390.0,2.0,3.62,-30.65,0.0,239.52,416666.72,12.0,165.23,5.43,-702.46,0.98
2391.0,2.0,3.51,-43.02,0.0,235.54,416666.72,12.0,182.43,5.58,-673.98,1.17
2392.0,2.0,3.66,-65.97,0.0,224.02,416666.72,12.0,168.46,5.71,-662.59,1.17
2393.0,2.0,3.71,-84.84,0.0,220.96,416666.72,12.0,178.27,5.45,-542.85,1.45
2394.0,2.0,3.68,-90.5,0.0,217.85,416666.72,12.0,166.51,5.49,-583.24,1.45
2395.0,2.0,3.78,-84.66,0.0,212.75,416666.72,12.0,180.83,5.32,-448.29,1.68
2396.0,2.0,3.69,-65.83,0.0,223.4,416666.72,12.0,166.1,5.38,-588.98,1.68
2397.0,2.0,3.8,-51.38,0.0,214.12,4.294967296E9,12.0,186.14,5.79,-532.42,1.97
2398.0,2.0,3.63,-49.82,0.0,196.65,0.0,12.0,164.34,5.5,-485.02,1.97
2399.0,2.0,3.61,-60.6,0.0,193.06,0.0,12.0,182.53,5.49,-400.97,2.23
2400.0,2.0,3.52,-72.75,0.0,190.4,105.3,12.0,169.0,5.6,-471.36,2.24
2401.0,2.0,3.7,-84.39,0.0,184.81,0.0,12.0,174.15,5.6,-390.58,2.51
2402.0,2.0,3.77,-93.53,0.0,182.58,75.96,12.0,183.49,5.65,-339.82,2.52
2403.0,2.0,3.67,-96.95,0.0,221.1,4.294967296E9,12.0,167.39,5.71,-648.16,2.74
