1.0,0.0,0.0,-26.24,0.0,0.0,0.0,0.0,1055.95,22.46,0.0,0.0
2.0,0.0,0.0,-26.1,0.0,0.0,0.0,0.0,1055.95,22.51,0.0,0.0
3.0,0.0,0.0,-26.07,0.0,0.0,0.0,0.0,1055.95,22.51,0.0,0.01
4.0,0.0,0.0,-25.95,0.0,0.0,0.0,0.0,1055.95,22.54,0.0,0.26
5.0,0.0,0.0,-25.98,0.0,0.0,0.0,0.0,1055.95,22.57,0.0,0.26
6.0,0.0,0.0,-26.06,0.0,0.0,0.0,0.0,1055.95,22.55,0.0,0.53
7.0,0.0,0.0,-25.86,0.0,0.0,0.0,0.0,1055.95,22.63,0.0,0.54
8.0,0.0,0.0,-25.92,0.0,0.0,0.0,0.0,1055.95,22.61,0.0,0.7
9.0,0.0,0.0,-26.19,0.0,0.0,0.0,0.0,1055.95,22.49,0.0,0.7
10.0,0.0,0.0,-26.53,0.0,0.0,0.0,0.0,1055.95,22.41,0.0,0.92
11.0,0.0,0.0,-26.33,0.0,0.0,0.0,0.0,1055.95,22.51,0.0,0.93
12.0,0.0,0.0,-26.12,0.0,0.0,0.0,0.0,1055.95,22.48,0.0,1.16
13.0,0.0,0.0,-26.12,0.0,0.0,0.0,0.0,1055.95,22.5,0.0,1.16
14.0,0.0,0.0,-26.12,0.0,0.0,0.0,0.0,1055.95,22.53,0.0,1.4
15.0,0.0,0.0,-26.2,0.0,0.0,0.0,0.0,1055.95,22.49,0.0,1.4
16.0,0.0,0.0,-26.29,0.0,0.0,0.0,0.0,1055.95,22.47,0.0,1.62
17.0,0.0,0.0,-25.94,0.0,0.0,0.0,0.0,1055.95,22.59,0.0,1.62
18.0,0.0,0.0,-26.05,0.0,0.0,0.0,0.0,1055.95,22.51,0.0,1.86
19.0,0.0,0.0,-26.01,0.0,0.0,0.0,0.0,1055.95,22.52,0.0,1.86
20.0,0.0,0.0,-26.14,0.0,0.0,0.0,0.0,1055.95,22.49,0.0,2.08
21.0,0.0,0.0,-25.9,0.0,0.0,0.0,0.0,1055.95,22.58,0.0,2.08
22.0,0.0,0.0,-26.02,0.0,0.0,0.0,0.0,1055.95,22.53,0.0,2.31
23.0,0.0,0.0,-26.12,0.0,0.0,0.0,0.0,1055.95,22.52,0.0,2.31
24.0,0.0,0.0,-26.17,0.0,0.0,0.0,0.0,1055.95,22.52,0.0,2.54
25.0,0.0,0.0,-25.96,0.0,0.0,0.0,0.0,1055.95,22.54,0.0,2.54
26.0,0.0,0.0,-25.85,0.0,0.0,0.0,0.0,1055.95,22.57,0.0,2.78
27.0,0.0,0.0,-25.82,0.0,0.0,0.0,0.0,1055.95,22.64,0.0,2.79
28.0,0.0,0.0,-25.9,0.0,0.0,0.0,0.0,1055.95,22.58,0.0,3.0
29.0,0.0,0.0,-25.74,0.0,0.0,0.0,0.0,1055.95,22.66,0.0,3.01
30.0,0.0,0.0,-25.84,0.0,0.0,0.0,0.0,1055.95,22.59,0.0,3.23
31.0,0.0,0.0,-25.78,0.0,0.0,0.0,0.0,1055.95,22.64,0.0,3.23
32.0,0.0,0.0,-25.86,0.0,0.0,0.0,0.0,1055.95,22.58,0.0,3.46
33.0,0.0,0.0,-25.97,0.0,0.0,0.0,0.0,1055.95,22.55,0.0,3.47
34.0,0.0,0.0,-25.95,0.0,0.0,0.0,0.0,1055.95,22.55,0.0,3.69
35.0,0.0,0.0,-25.81,0.0,0.0,0.0,0.0,1055.95,22.6,0.0,3.69
36.0,0.0,0.0,-26.19,0.0,0.0,0.0,0.0,1055.95,22.51,0.0,3.92
37.0,0.0,0.0,-25.62,0.0,0.0,0.0,0.0,1055.95,22.64,0.0,3.93
38.0,0.0,0.0,-25.9,0.0,0.0,0.0,0.0,1055.95,22.59,0.0,4.15
39.0,0.0,0.0,-25.87,0.0,0.0,0.0,0.0,1055.95,22.6,0.0,4.15
40.0,0.0,0.0,-26.29,0.0,0.0,0.0,0.0,1055.95,22.48,0.0,4.39
41.0,0.0,0.0,-26.49,0.0,0.0,0.0,0.0,1055.95,22.41,0.0,4.39
42.0,0.0,0.0,-26.45,0.0,0.0,0.0,0.0,1055.95,22.45,0.0,4.61
43.0,0.0,0.0,-25.85,0.0,0.0,0.0,0.0,1055.95,22.6,0.0,4.61
44.0,0.0,0.0,-26.01,0.0,0.0,0.0,0.0,1055.95,22.49,0.0,4.85
45.0,0.0,0.0,-26.15,0.0,0.0,0.0,0.0,1055.95,22.54,0.0,4.85
46.0,0.0,0.0,-25.93,0.0,0.0,0.0,0.0,1055.95,22.57,0.0,5.09
47.0,0.0,0.0,-25.9,0.0,0.0,0.0,0.0,1055.95,22.59,0.0,5.09
48.0,0.0,0.0,-26.15,0.0,0.0,0.0,0.0,1055.95,22.49,0.0,5.31
49.0,0.0,0.0,-26.11,0.0,0.0,0.0,0.0,1055.95,22.51,0.0,5.31
50.0,0.0,0.0,-26.33,0.0,0.0,0.0,0.0,1055.95,22.45,0.0,5.53
51.0,0.0,0.0,-25.78,0.0,0.0,0.0,0.0,1055.95,22.65,0.0,5.56
52.0,0.0,0.0,-26.02,0.0,0.0,0.0,0.0,1055.95,22.55,0.0,5.81
53.0,0.0,0.0,-26.09,0.0,0.0,0.0,0.0,1055.95,22.53,0.0,5.81
54.0,0.0,0.0,-25.95,0.0,0.0,0.0,0.0,1055.95,22.58,0.0,6.0
55.0,0.0,0.0,-25.84,0.0,0.0,0.0,0.0,1055.95,22.62,0.0,6.0
56.0,0.0,0.0,-25.86,0.0,0.0,0.0,0.0,1055.95,22.6,0.0,6.23
57.0,0.0,0.0,-25.86,0.0,0.0,0.0,0.0,1055.95,22.6,0.0,6.23
58.0,0.0,0.0,-26.07,0.0,0.0,0.0,0.0,1055.95,22.54,0.0,6.45
59.0,0.0,0.0,-25.72,0.0,0.0,0.0,0.0,1055.95,22.67,0.0,6.46
60.0,0.0,0.0,-25.53,0.0,0.0,0.0,0.0,1055.95,22.72,0.0,6.69
61.0,0.0,0.0,-25.64,0.0,0.0,0.0,0.0,1055.95,22.69,0.0,6.69
62.0,0.0,0.0,-26.06,0.0,0.0,0.0,0.0,1055.95,22.52,0.0,6.93
63.0,0.0,0.0,-25.66,0.0,0.0,0.0,0.0,1055.95,22.67,0.0,6.93
64.0,0.0,0.0,-25.73,0.0,0.0,0.0,0.0,1055.95,22.66,0.0,7.16
65.0,0.0,0.0,-25.54,0.0,0.0,0.0,0.0,1055.95,22.7,0.0,7.18
66.0,0.0,0.0,-25.43,0.0,0.0,0.0,0.0,1055.95,22.68,0.0,7.39
67.0,0.0,0.0,-25.82,0.0,0.0,0.0,0.0,1055.95,22.58,0.0,7.39
68.0,0.0,0.0,-25.8,0.0,0.0,0.0,0.0,1055.95,22.66,0.0,7.61
69.0,0.0,0.0,-25.81,0.0,0.0,0.0,0.0,1055.95,22.58,0.0,7.61
70.0,0.0,0.0,-25.7,0.0,0.0,0.0,0.0,1055.95,22.64,0.0,7.85
71.0,0.0,0.0,-25.74,0.0,0.0,0.0,0.0,1055.95,22.62,0.0,7.85
72.0,0.0,0.0,-26.07,0.0,0.0,0.0,0.0,1055.95,22.51,0.0,8.07
73.0,0.0,0.0,-25.99,0.0,0.0,0.0,0.0,1055.95,22.6,0.0,8.07
74.0,0.0,0.0,-25.94,0.0,0.0,0.0,0.0,1055.95,22.62,0.0,8.31
75.0,0.0,0.0,-25.76,0.0,0.0,0.0,0.0,1055.95,22.66,0.0,8.31
76.0,0.0,0.0,-26.12,0.0,0.0,0.0,0.0,1055.95,22.51,0.0,8.53
77.0,0.0,0.0,-26.1,0.0,0.0,0.0,0.0,1055.95,22.54,0.0,8.53
78.0,0.0,0.0,-26.02,0.0,0.0,0.0,0.0,1055.95,22.56,0.0,8.76
79.0,0.0,0.0,-26.03,0.0,0.0,0.0,0.0,1055.95,22.57,0.0,8.76
80.0,0.0,0.0,-26.16,0.0,0.0,0.0,0.0,1055.95,22.51,0.0,8.99
81.0,0.0,0.0,-26.23,0.0,0.0,0.0,0.0,1055.95,22.48,0.0,8.99
82.0,0.0,0.0,-26.19,0.0,0.0,0.0,0.0,1055.95,22.48,0.0,9.23
83.0,0.0,0.0,-26.02,0.0,0.0,0.0,0.0,1055.95,22.5,0.0,9.24
84.0,0.0,0.0,-25.39,0.0,0.0,0.0,0.0,1055.95,22.73,0.0,9.45
85.0,0.0,0.0,-25.47,0.0,0.0,0.0,0.0,1055.95,22.69,0.0,9.46
86.0,0.0,0.0,-25.86,0.0,0.0,0.0,0.0,1055.95,22.59,0.0,9.69
87.0,0.0,0.0,-24.21,0.0,0.0,0.0,0.0,1055.95,23.05,0.0,9.7
88.0,0.0,0.0,-25.74,0.0,0.0,0.0,0.0,1055.95,22.67,0.0,9.91
